Region,Country,State,City,Month,Day,Year,AvgTemperature
Australia/South Pacific,Australia,,Perth,8,16,2009,56.1
Australia/South Pacific,Australia,,Perth,8,17,2009,56.6
Australia/South Pacific,Australia,,Perth,8,18,2009,59.3
Australia/South Pacific,Australia,,Perth,8,19,2009,59.5
Australia/South Pacific,Australia,,Perth,8,20,2009,56.4
Australia/South Pacific,Australia,,Perth,8,21,2009,57.7
Australia/South Pacific,Australia,,Perth,8,22,2009,59.3
Australia/South Pacific,Australia,,Perth,8,23,2009,56.2
Australia/South Pacific,Australia,,Perth,8,24,2009,54.4
Australia/South Pacific,Australia,,Perth,8,25,2009,53.9
Australia/South Pacific,Australia,,Perth,8,26,2009,53.8
Australia/South Pacific,Australia,,Perth,8,27,2009,55.3
Australia/South Pacific,Australia,,Perth,8,28,2009,48.8
Australia/South Pacific,Australia,,Perth,8,29,2009,49.7
Australia/South Pacific,Australia,,Perth,8,30,2009,53.6
Australia/South Pacific,Australia,,Perth,8,31,2009,55.2
Australia/South Pacific,Australia,,Perth,9,1,2009,57.4
Australia/South Pacific,Australia,,Perth,9,2,2009,53.8
Australia/South Pacific,Australia,,Perth,9,3,2009,52.1
Australia/South Pacific,Australia,,Perth,9,4,2009,59.4
Australia/South Pacific,Australia,,Perth,9,5,2009,52.8
Australia/South Pacific,Australia,,Perth,9,6,2009,55.9
Australia/South Pacific,Australia,,Perth,9,7,2009,54.2
Australia/South Pacific,Australia,,Perth,9,8,2009,57.5
Australia/South Pacific,Australia,,Perth,9,9,2009,61.1
Australia/South Pacific,Australia,,Perth,9,10,2009,60.9
Australia/South Pacific,Australia,,Perth,9,11,2009,58.6
Australia/South Pacific,Australia,,Perth,9,12,2009,55.9
Australia/South Pacific,Australia,,Perth,9,13,2009,55.4
Australia/South Pacific,Australia,,Perth,9,14,2009,59
Australia/South Pacific,Australia,,Perth,9,15,2009,53.5
Australia/South Pacific,Australia,,Perth,9,16,2009,56.7
Australia/South Pacific,Australia,,Perth,9,17,2009,60
Australia/South Pacific,Australia,,Perth,9,18,2009,56
Australia/South Pacific,Australia,,Perth,9,19,2009,55
Australia/South Pacific,Australia,,Perth,9,20,2009,59.3
Australia/South Pacific,Australia,,Perth,9,21,2009,51.3
Australia/South Pacific,Australia,,Perth,9,22,2009,58.7
Australia/South Pacific,Australia,,Perth,9,23,2009,61.2
Australia/South Pacific,Australia,,Perth,9,24,2009,54
Australia/South Pacific,Australia,,Perth,9,25,2009,54.6
Australia/South Pacific,Australia,,Perth,9,26,2009,57.1
Australia/South Pacific,Australia,,Perth,9,27,2009,62.5
Australia/South Pacific,Australia,,Perth,9,28,2009,54.3
Australia/South Pacific,Australia,,Perth,9,29,2009,49.2
Australia/South Pacific,Australia,,Perth,9,30,2009,51.7
Australia/South Pacific,Australia,,Perth,10,1,2009,55
Australia/South Pacific,Australia,,Perth,10,2,2009,60.2
Australia/South Pacific,Australia,,Perth,10,3,2009,56.1
Australia/South Pacific,Australia,,Perth,10,4,2009,59.7
Australia/South Pacific,Australia,,Perth,10,5,2009,63.1
Australia/South Pacific,Australia,,Perth,10,6,2009,62.9
Australia/South Pacific,Australia,,Perth,10,7,2009,62.6
Australia/South Pacific,Australia,,Perth,10,8,2009,61
Australia/South Pacific,Australia,,Perth,10,9,2009,63.7
Australia/South Pacific,Australia,,Perth,10,10,2009,58.5
Australia/South Pacific,Australia,,Perth,10,11,2009,54.9
Australia/South Pacific,Australia,,Perth,10,12,2009,56.9
Australia/South Pacific,Australia,,Perth,10,13,2009,57.9
Australia/South Pacific,Australia,,Perth,10,14,2009,63.8
Australia/South Pacific,Australia,,Perth,10,15,2009,68.8
Australia/South Pacific,Australia,,Perth,10,16,2009,75.8
Australia/South Pacific,Australia,,Perth,10,17,2009,76.8
Australia/South Pacific,Australia,,Perth,10,18,2009,68.3
Australia/South Pacific,Australia,,Perth,10,19,2009,60.3
Australia/South Pacific,Australia,,Perth,10,20,2009,62
Australia/South Pacific,Australia,,Perth,10,21,2009,63.5
Australia/South Pacific,Australia,,Perth,10,22,2009,66.2
Australia/South Pacific,Australia,,Perth,10,23,2009,67.7
Australia/South Pacific,Australia,,Perth,10,24,2009,64.6
Australia/South Pacific,Australia,,Perth,10,25,2009,75.3
Australia/South Pacific,Australia,,Perth,10,26,2009,67.4
Australia/South Pacific,Australia,,Perth,10,27,2009,68.1
Australia/South Pacific,Australia,,Perth,10,28,2009,60.6
Australia/South Pacific,Australia,,Perth,10,29,2009,59.6
Australia/South Pacific,Australia,,Perth,10,30,2009,65.9
Australia/South Pacific,Australia,,Perth,10,31,2009,62.9
Australia/South Pacific,Australia,,Perth,11,1,2009,63.1
Australia/South Pacific,Australia,,Perth,11,2,2009,65.9
Australia/South Pacific,Australia,,Perth,11,3,2009,73
Australia/South Pacific,Australia,,Perth,11,4,2009,81.2
Australia/South Pacific,Australia,,Perth,11,5,2009,76.1
Australia/South Pacific,Australia,,Perth,11,6,2009,67.9
Australia/South Pacific,Australia,,Perth,11,7,2009,64
Australia/South Pacific,Australia,,Perth,11,8,2009,63.5
Australia/South Pacific,Australia,,Perth,11,9,2009,73.1
Australia/South Pacific,Australia,,Perth,11,10,2009,71.7
Australia/South Pacific,Australia,,Perth,11,11,2009,76.4
Australia/South Pacific,Australia,,Perth,11,12,2009,73.7
Australia/South Pacific,Australia,,Perth,11,13,2009,67
Australia/South Pacific,Australia,,Perth,11,14,2009,64
Australia/South Pacific,Australia,,Perth,11,15,2009,69.5
Australia/South Pacific,Australia,,Perth,11,16,2009,64.7
Australia/South Pacific,Australia,,Perth,11,17,2009,65.2
Australia/South Pacific,Australia,,Perth,11,18,2009,62.5
Australia/South Pacific,Australia,,Perth,11,19,2009,60.9
Australia/South Pacific,Australia,,Perth,11,20,2009,61.2
Australia/South Pacific,Australia,,Perth,11,21,2009,62.8
Australia/South Pacific,Australia,,Perth,11,22,2009,66.9
Australia/South Pacific,Australia,,Perth,11,23,2009,74.8
Australia/South Pacific,Australia,,Perth,11,24,2009,74.2
Australia/South Pacific,Australia,,Perth,11,25,2009,63.3
Australia/South Pacific,Australia,,Perth,11,26,2009,60.3
Australia/South Pacific,Australia,,Perth,11,27,2009,62.6
Australia/South Pacific,Australia,,Perth,11,28,2009,71.3
Australia/South Pacific,Australia,,Perth,11,29,2009,67.6
Australia/South Pacific,Australia,,Perth,11,30,2009,67.8
Australia/South Pacific,Australia,,Perth,12,1,2009,66
Australia/South Pacific,Australia,,Perth,12,2,2009,65.8
Australia/South Pacific,Australia,,Perth,12,3,2009,70.5
Australia/South Pacific,Australia,,Perth,12,4,2009,80.4
Australia/South Pacific,Australia,,Perth,12,5,2009,80.4
Australia/South Pacific,Australia,,Perth,12,6,2009,76.3
Australia/South Pacific,Australia,,Perth,12,7,2009,70.2
Australia/South Pacific,Australia,,Perth,12,8,2009,69.4
Australia/South Pacific,Australia,,Perth,12,9,2009,70.6
Australia/South Pacific,Australia,,Perth,12,10,2009,69.1
Australia/South Pacific,Australia,,Perth,12,11,2009,74.3
Australia/South Pacific,Australia,,Perth,12,12,2009,80.3
Australia/South Pacific,Australia,,Perth,12,13,2009,78.9
Australia/South Pacific,Australia,,Perth,12,14,2009,68.4
Australia/South Pacific,Australia,,Perth,12,15,2009,68.4
Australia/South Pacific,Australia,,Perth,12,16,2009,66.7
Australia/South Pacific,Australia,,Perth,12,17,2009,71.4
Australia/South Pacific,Australia,,Perth,12,18,2009,80.2
Australia/South Pacific,Australia,,Perth,12,19,2009,82.6
Australia/South Pacific,Australia,,Perth,12,20,2009,83.9
Australia/South Pacific,Australia,,Perth,12,21,2009,80.3
Australia/South Pacific,Australia,,Perth,12,22,2009,73.5
Australia/South Pacific,Australia,,Perth,12,23,2009,69.6
Australia/South Pacific,Australia,,Perth,12,24,2009,72.5
Australia/South Pacific,Australia,,Perth,12,25,2009,77.9
Australia/South Pacific,Australia,,Perth,12,26,2009,79.2
Australia/South Pacific,Australia,,Perth,12,27,2009,78.8
Australia/South Pacific,Australia,,Perth,12,28,2009,86.8
Australia/South Pacific,Australia,,Perth,12,29,2009,80.6
Australia/South Pacific,Australia,,Perth,12,30,2009,69
Australia/South Pacific,Australia,,Perth,12,31,2009,67.9
Australia/South Pacific,Australia,,Perth,1,1,2010,74.1
Australia/South Pacific,Australia,,Perth,1,2,2010,83.1
Australia/South Pacific,Australia,,Perth,1,3,2010,88.2
Australia/South Pacific,Australia,,Perth,1,4,2010,81.2
Australia/South Pacific,Australia,,Perth,1,5,2010,84.7
Australia/South Pacific,Australia,,Perth,1,6,2010,75.2
Australia/South Pacific,Australia,,Perth,1,7,2010,71.8
Australia/South Pacific,Australia,,Perth,1,8,2010,78.6
Australia/South Pacific,Australia,,Perth,1,9,2010,74
Australia/South Pacific,Australia,,Perth,1,10,2010,69
Australia/South Pacific,Australia,,Perth,1,11,2010,68.4
Australia/South Pacific,Australia,,Perth,1,12,2010,72.4
Australia/South Pacific,Australia,,Perth,1,13,2010,81.8
Australia/South Pacific,Australia,,Perth,1,14,2010,82.6
Australia/South Pacific,Australia,,Perth,1,15,2010,78.6
Australia/South Pacific,Australia,,Perth,1,16,2010,81.3
Australia/South Pacific,Australia,,Perth,1,17,2010,92.5
Australia/South Pacific,Australia,,Perth,1,18,2010,94.5
Australia/South Pacific,Australia,,Perth,1,19,2010,87.9
Australia/South Pacific,Australia,,Perth,1,20,2010,76.5
Australia/South Pacific,Australia,,Perth,1,21,2010,72.7
Australia/South Pacific,Australia,,Perth,1,22,2010,74.6
Australia/South Pacific,Australia,,Perth,1,23,2010,83.4
Australia/South Pacific,Australia,,Perth,1,24,2010,79.5
Australia/South Pacific,Australia,,Perth,1,25,2010,76.9
Australia/South Pacific,Australia,,Perth,1,26,2010,79.7
Australia/South Pacific,Australia,,Perth,1,27,2010,82.3
Australia/South Pacific,Australia,,Perth,1,28,2010,83.4
Australia/South Pacific,Australia,,Perth,1,29,2010,86.7
Australia/South Pacific,Australia,,Perth,1,30,2010,76.8
Australia/South Pacific,Australia,,Perth,1,31,2010,74.5
Australia/South Pacific,Australia,,Perth,2,1,2010,76.5
Australia/South Pacific,Australia,,Perth,2,2,2010,69.8
Australia/South Pacific,Australia,,Perth,2,3,2010,68.7
Australia/South Pacific,Australia,,Perth,2,4,2010,67.9
Australia/South Pacific,Australia,,Perth,2,5,2010,76.5
Australia/South Pacific,Australia,,Perth,2,6,2010,69.5
Australia/South Pacific,Australia,,Perth,2,7,2010,71.4
Australia/South Pacific,Australia,,Perth,2,8,2010,80.3
Australia/South Pacific,Australia,,Perth,2,9,2010,78.8
Australia/South Pacific,Australia,,Perth,2,10,2010,71.7
Australia/South Pacific,Australia,,Perth,2,11,2010,71.8
Australia/South Pacific,Australia,,Perth,2,12,2010,78.7
Australia/South Pacific,Australia,,Perth,2,13,2010,76.6
Australia/South Pacific,Australia,,Perth,2,14,2010,80.4
Australia/South Pacific,Australia,,Perth,2,15,2010,77.3
Australia/South Pacific,Australia,,Perth,2,16,2010,77
Australia/South Pacific,Australia,,Perth,2,17,2010,76.6
Australia/South Pacific,Australia,,Perth,2,18,2010,79.1
Australia/South Pacific,Australia,,Perth,2,19,2010,71.4
Australia/South Pacific,Australia,,Perth,2,20,2010,72.2
Australia/South Pacific,Australia,,Perth,2,21,2010,75.2
Australia/South Pacific,Australia,,Perth,2,22,2010,76.6
Australia/South Pacific,Australia,,Perth,2,23,2010,84.5
Australia/South Pacific,Australia,,Perth,2,24,2010,87.2
Australia/South Pacific,Australia,,Perth,2,25,2010,92.6
Australia/South Pacific,Australia,,Perth,2,26,2010,86.4
Australia/South Pacific,Australia,,Perth,2,27,2010,86.2
Australia/South Pacific,Australia,,Perth,2,28,2010,83.6
Australia/South Pacific,Australia,,Perth,3,1,2010,86.3
Australia/South Pacific,Australia,,Perth,3,2,2010,80.4
Australia/South Pacific,Australia,,Perth,3,3,2010,74.5
Australia/South Pacific,Australia,,Perth,3,4,2010,68.3
Australia/South Pacific,Australia,,Perth,3,5,2010,68.5
Australia/South Pacific,Australia,,Perth,3,6,2010,74.1
Australia/South Pacific,Australia,,Perth,3,7,2010,75.2
Australia/South Pacific,Australia,,Perth,3,8,2010,76.4
Australia/South Pacific,Australia,,Perth,3,9,2010,77.8
Australia/South Pacific,Australia,,Perth,3,10,2010,81
Australia/South Pacific,Australia,,Perth,3,11,2010,90.1
Australia/South Pacific,Australia,,Perth,3,12,2010,84.1
Australia/South Pacific,Australia,,Perth,3,13,2010,76.4
Australia/South Pacific,Australia,,Perth,3,14,2010,75.6
Australia/South Pacific,Australia,,Perth,3,15,2010,71.3
Australia/South Pacific,Australia,,Perth,3,16,2010,67.9
Australia/South Pacific,Australia,,Perth,3,17,2010,68.2
Australia/South Pacific,Australia,,Perth,3,18,2010,69.4
Australia/South Pacific,Australia,,Perth,3,19,2010,67
Australia/South Pacific,Australia,,Perth,3,20,2010,74.8
Australia/South Pacific,Australia,,Perth,3,21,2010,79.5
Australia/South Pacific,Australia,,Perth,3,22,2010,74.1
Australia/South Pacific,Australia,,Perth,3,23,2010,76.2
Australia/South Pacific,Australia,,Perth,3,24,2010,72.7
Australia/South Pacific,Australia,,Perth,3,25,2010,74.5
Australia/South Pacific,Australia,,Perth,3,26,2010,73.4
Australia/South Pacific,Australia,,Perth,3,27,2010,68.9
Australia/South Pacific,Australia,,Perth,3,28,2010,67.1
Australia/South Pacific,Australia,,Perth,3,29,2010,71.1
Australia/South Pacific,Australia,,Perth,3,30,2010,73.1
Australia/South Pacific,Australia,,Perth,3,31,2010,72
Australia/South Pacific,Australia,,Perth,4,1,2010,75.1
Australia/South Pacific,Australia,,Perth,4,2,2010,73.1
Australia/South Pacific,Australia,,Perth,4,3,2010,67.5
Australia/South Pacific,Australia,,Perth,4,4,2010,63.6
Australia/South Pacific,Australia,,Perth,4,5,2010,65.4
Australia/South Pacific,Australia,,Perth,4,6,2010,66.9
Australia/South Pacific,Australia,,Perth,4,7,2010,68.7
Australia/South Pacific,Australia,,Perth,4,8,2010,67.9
Australia/South Pacific,Australia,,Perth,4,9,2010,66.2
Australia/South Pacific,Australia,,Perth,4,10,2010,65
Australia/South Pacific,Australia,,Perth,4,11,2010,70
Australia/South Pacific,Australia,,Perth,4,12,2010,58.1
Australia/South Pacific,Australia,,Perth,4,13,2010,63.4
Australia/South Pacific,Australia,,Perth,4,14,2010,66.1
Australia/South Pacific,Australia,,Perth,4,15,2010,64.1
Australia/South Pacific,Australia,,Perth,4,16,2010,64.6
Australia/South Pacific,Australia,,Perth,4,17,2010,70.1
Australia/South Pacific,Australia,,Perth,4,18,2010,75.5
Australia/South Pacific,Australia,,Perth,4,19,2010,70.5
Australia/South Pacific,Australia,,Perth,4,20,2010,65.6
Australia/South Pacific,Australia,,Perth,4,21,2010,65.4
Australia/South Pacific,Australia,,Perth,4,22,2010,61.1
Australia/South Pacific,Australia,,Perth,4,23,2010,60
Australia/South Pacific,Australia,,Perth,4,24,2010,61.4
Australia/South Pacific,Australia,,Perth,4,25,2010,63
Australia/South Pacific,Australia,,Perth,4,26,2010,62.5
Australia/South Pacific,Australia,,Perth,4,27,2010,62.4
Australia/South Pacific,Australia,,Perth,4,28,2010,67.9
Australia/South Pacific,Australia,,Perth,4,29,2010,67.4
Australia/South Pacific,Australia,,Perth,4,30,2010,63.4
Australia/South Pacific,Australia,,Perth,5,1,2010,60.9
Australia/South Pacific,Australia,,Perth,5,2,2010,60.8
Australia/South Pacific,Australia,,Perth,5,3,2010,60.9
Australia/South Pacific,Australia,,Perth,5,4,2010,58.1
Australia/South Pacific,Australia,,Perth,5,5,2010,58.1
Australia/South Pacific,Australia,,Perth,5,6,2010,62.4
Australia/South Pacific,Australia,,Perth,5,7,2010,65.8
Australia/South Pacific,Australia,,Perth,5,8,2010,61.4
Australia/South Pacific,Australia,,Perth,5,9,2010,57.2
Australia/South Pacific,Australia,,Perth,5,10,2010,56.5
Australia/South Pacific,Australia,,Perth,5,11,2010,61.6
Australia/South Pacific,Australia,,Perth,5,12,2010,61.7
Australia/South Pacific,Australia,,Perth,5,13,2010,51.1
Australia/South Pacific,Australia,,Perth,5,14,2010,49.2
Australia/South Pacific,Australia,,Perth,5,15,2010,54.1
Australia/South Pacific,Australia,,Perth,5,16,2010,55.2
Australia/South Pacific,Australia,,Perth,5,17,2010,61.6
Australia/South Pacific,Australia,,Perth,5,18,2010,60.9
Australia/South Pacific,Australia,,Perth,5,19,2010,57.8
Australia/South Pacific,Australia,,Perth,5,20,2010,68.5
Australia/South Pacific,Australia,,Perth,5,21,2010,66.3
Australia/South Pacific,Australia,,Perth,5,22,2010,60.8
Australia/South Pacific,Australia,,Perth,5,23,2010,56.7
Australia/South Pacific,Australia,,Perth,5,24,2010,54.3
Australia/South Pacific,Australia,,Perth,5,25,2010,55.8
Australia/South Pacific,Australia,,Perth,5,26,2010,59.8
Australia/South Pacific,Australia,,Perth,5,27,2010,54.8
Australia/South Pacific,Australia,,Perth,5,28,2010,55.9
Australia/South Pacific,Australia,,Perth,5,29,2010,57.1
Australia/South Pacific,Australia,,Perth,5,30,2010,57
Australia/South Pacific,Australia,,Perth,5,31,2010,56.2
Australia/South Pacific,Australia,,Perth,6,1,2010,54.2
Australia/South Pacific,Australia,,Perth,6,2,2010,54.8
Australia/South Pacific,Australia,,Perth,6,3,2010,58.7
Australia/South Pacific,Australia,,Perth,6,4,2010,63
Australia/South Pacific,Australia,,Perth,6,5,2010,61.7
Australia/South Pacific,Australia,,Perth,6,6,2010,58.7
Australia/South Pacific,Australia,,Perth,6,7,2010,58.7
Australia/South Pacific,Australia,,Perth,6,8,2010,54.2
Australia/South Pacific,Australia,,Perth,6,9,2010,52.5
Australia/South Pacific,Australia,,Perth,6,10,2010,54.2
Australia/South Pacific,Australia,,Perth,6,11,2010,57.1
Australia/South Pacific,Australia,,Perth,6,12,2010,57.5
Australia/South Pacific,Australia,,Perth,6,13,2010,61.8
Australia/South Pacific,Australia,,Perth,6,14,2010,61.1
Australia/South Pacific,Australia,,Perth,6,15,2010,56.2
Australia/South Pacific,Australia,,Perth,6,16,2010,53.4
Australia/South Pacific,Australia,,Perth,6,17,2010,55.3
Australia/South Pacific,Australia,,Perth,6,18,2010,60.3
Australia/South Pacific,Australia,,Perth,6,19,2010,57.6
Australia/South Pacific,Australia,,Perth,6,20,2010,55.3
Australia/South Pacific,Australia,,Perth,6,21,2010,55.2
Australia/South Pacific,Australia,,Perth,6,22,2010,60.3
Australia/South Pacific,Australia,,Perth,6,23,2010,48.6
Australia/South Pacific,Australia,,Perth,6,24,2010,44.7
Australia/South Pacific,Australia,,Perth,6,25,2010,46
Australia/South Pacific,Australia,,Perth,6,26,2010,45.7
Australia/South Pacific,Australia,,Perth,6,27,2010,47.7
Australia/South Pacific,Australia,,Perth,6,28,2010,49.7
Australia/South Pacific,Australia,,Perth,6,29,2010,48.7
Australia/South Pacific,Australia,,Perth,6,30,2010,49.4
Australia/South Pacific,Australia,,Perth,7,1,2010,48.9
Australia/South Pacific,Australia,,Perth,7,2,2010,46
Australia/South Pacific,Australia,,Perth,7,3,2010,44
Australia/South Pacific,Australia,,Perth,7,4,2010,45.8
Australia/South Pacific,Australia,,Perth,7,5,2010,47.8
Australia/South Pacific,Australia,,Perth,7,6,2010,49.7
Australia/South Pacific,Australia,,Perth,7,7,2010,51.8
